ID,processType_code,processSubType_code,field_fieldName,fieldLabel,sourceColumn,section,sequence,isMandatory,isVisible
95e26886-24cc-5f1b-9c18-b3ce6d5f23d9,PAYMENT_REQUEST,IV_1,poNumber,PO number,User,IV_REQUEST_SUBMISSION,1,false,true
dae87608-1748-5b31-a58a-6f202b24f3e8,PAYMENT_REQUEST,IV_1,entityDapDbnDtvDttDnsDbsTelecard,Entity (DAP/DBN/DTV/DTT/DNS/DBS/Telecard/Hone),SAP,IV_REQUEST_SUBMISSION,2,false,true
79b90256-d47f-59e4-9e54-54d27396ace7,PAYMENT_REQUEST,IV_1,paymentModePoSetOff,Payment mode (PO/ Set-off),User,IV_REQUEST_SUBMISSION,3,false,true
aa821122-29ca-5e19-8bfa-e4793ead12d3,PAYMENT_REQUEST,IV_1,paymentTypeInvoiceDebitNoteCreditNote,Payment type (Invoice/debit note/credit note),User,IV_REQUEST_SUBMISSION,4,false,true
7ce0e3f7-f0e6-5386-88ae-d87e7c0ac880,PAYMENT_REQUEST,IV_1,paymentCategoryLocalForeign,Payment category (Local/ Foreign),User,IV_REQUEST_SUBMISSION,5,false,true
8f1e69a3-f2ee-59e1-ac3c-301d98155e29,PAYMENT_REQUEST,IV_1,beneficiaryName,Beneficiary name,SAP,IV_REQUEST_SUBMISSION,6,false,true
49f2a76a-8325-5987-ae6b-8bbc14adcd62,PAYMENT_REQUEST,IV_1,financeOfficer,Finance officer,User,IV_REQUEST_SUBMISSION,7,false,true
b381003c-561f-5eac-85a0-44b3cf0267af,PAYMENT_REQUEST,IV_1,requesterInfomatePoCreationTeamMember,Requester (Infomate PO creation team member),Auto,IV_REQUEST_SUBMISSION,8,false,true
9afa83fe-ac31-5037-b924-a26298198e87,PAYMENT_REQUEST,IV_1,userDivisionRepresentative,User division representative,Auto,IV_REQUEST_SUBMISSION,9,false,true
a17a6ecc-7f17-570c-95de-c827e2758f53,PAYMENT_REQUEST,IV_1,poCreator,PO Creator,SAP,IV_REQUEST_SUBMISSION,10,false,true
295f5695-09ff-5fa6-922d-19b654c161b9,PAYMENT_REQUEST,IV_1,invoiceNumber,Invoice Number,User,IV_REQUEST_SUBMISSION,11,false,true
bf42fb64-33c1-5bcc-bf29-e95ab4e75de9,PAYMENT_REQUEST,IV_1,invoiceAmount,Invoice amount,User,IV_REQUEST_SUBMISSION,12,false,true
84850b18-1e2f-5d61-98ef-610202a2eee5,PAYMENT_REQUEST,IV_1,sesReference,SES reference,SAP,IV_REQUEST_SUBMISSION,13,false,true
2edad23a-6a89-55e7-9423-a7371b6dc0b5,PAYMENT_REQUEST,IV_1,currency,Currency,SAP,IV_REQUEST_SUBMISSION,14,false,true
5a877956-733f-5a70-8592-ae837a5175e0,PAYMENT_REQUEST,IV_1,additionalRemarks,Additional remarks,User,IV_REQUEST_SUBMISSION,15,false,true
0a81e54b-0841-5303-b44e-8d50a50c37a4,PAYMENT_REQUEST,IV_1,paymentMethodChequeBankDraftFundTransfer,Payment method (Cheque/ Bank Draft/ Fund Transfer),User,IV_REQUEST_SUBMISSION,16,false,true
d23bdad2-8d75-55c3-8a89-4f56582f599d,PAYMENT_REQUEST,IV_1,whtCerficateReferenceOnlyApplicableForForeignPayments,WHT cerficate reference (only applicable for foreign payments),User,IV_REQUEST_SUBMISSION,17,false,true
01dc78de-eadb-5671-98bb-6320b21c9742,PAYMENT_REQUEST,IV_1,supportingDocumentsInvoiceDebitNoteCreditNoteUac,Supporting Documents - (Invoice/debit note/credit note/ UAC for FTK service),User,IV_REQUEST_SUBMISSION,18,false,true
dd252924-bed8-5d19-aa94-877fb1fdd4e0,PAYMENT_REQUEST,IV_1_1,entityDapDbnDtvDttDnsDbsTelecard,Entity (DAP/DBN/DTV/DTT/DNS/DBS/Telecard/Hone),,IV_REQUEST_SUBMISSION,1,false,true
3411a803-537d-5774-926e-8d975bcd2bb5,PAYMENT_REQUEST,IV_1_1_1,paymentModePoAdvancePoAdvanceSettlementFtk,Payment mode (PO Advance/ PO Advance settlement / FTK Duty Reimbursement),,IV_REQUEST_SUBMISSION,1,false,true
7449df7a-8684-5494-8041-12fa541c8183,PAYMENT_REQUEST,IV_1_1_1,paymentCategoryLocalForeign,Payment category (Local/ Foreign),,IV_REQUEST_SUBMISSION,2,false,true
dc5d0d2c-e42d-5e6b-8f0a-75cf05efa23a,PAYMENT_REQUEST,IV_1_1_1,beneficiaryName,Beneficiary name,,IV_REQUEST_SUBMISSION,3,false,true
487796f6-ab0f-5e52-8eb4-40028ff6a4ce,PAYMENT_REQUEST,IV_1_1_1,performaInvoiceNumberSettlementInvoiceNumberDebitNote,Performa Invoice Number / Settlement Invoice number/ Debit note number,,IV_REQUEST_SUBMISSION,4,false,true
b661553b-0762-5bcd-82be-9ae99ef2e386,PAYMENT_REQUEST,IV_1_1_1,requestingAmountSettlingAmount,Requesting amount/Settling amount,,IV_REQUEST_SUBMISSION,5,false,true
f0e8c64b-b527-540a-a15b-a74b1ed4b74d,PAYMENT_REQUEST,IV_1_1_1,poNumber,PO number,,IV_REQUEST_SUBMISSION,6,false,true
4e82634d-ee8c-5bba-8b43-fd55ebdf42b7,PAYMENT_REQUEST,IV_1_1_1,currency,Currency,,IV_REQUEST_SUBMISSION,7,false,true
d21f4017-3b92-5992-9c48-4a901e84303d,PAYMENT_REQUEST,IV_1_1_1,additionalRemarks,Additional remarks,,IV_REQUEST_SUBMISSION,8,false,true
ebf9bb42-98a2-5980-b030-7f0ed6ee23ec,PAYMENT_REQUEST,IV_1_1_1,supportingDocumentsPoInvoiceBankStatementCusdecAssessment,"Supporting Documents (PO/Invoice/Bank statement/ Cusdec , assessment notice , commercial invoice for FTK duty reimbursements )",,IV_REQUEST_SUBMISSION,9,false,true
87a603de-9eeb-5f3c-b211-916c1da127db,PAYMENT_REQUEST,IV_1_1_1,financeOfficer,Finance officer,,IV_REQUEST_SUBMISSION,10,false,true
bdf1e572-46bb-5fe9-b51b-236b49b8b2f7,PAYMENT_REQUEST,IV_1_1_2,entityDapDbnDtvDttDnsDbsTelecard,Entity (DAP/DBN/DTV/DTT/DNS/DBS/Telecard/Hone),,IV_REQUEST_SUBMISSION,1,false,true
1402e616-9b4e-55c7-8e4c-d4055e25e98a,PAYMENT_REQUEST,IV_1_1_2,paymentModePoAdvancePoAdvanceSettlement,Payment mode (PO Advance/ PO Advance settlement),,IV_REQUEST_SUBMISSION,2,false,true
844ee55d-bb38-593b-be11-f8c684177f89,PAYMENT_REQUEST,IV_1_1_2,paymentCategoryLocalForeign,Payment category (Local/ Foreign),,IV_REQUEST_SUBMISSION,3,false,true
8958c434-49d1-5c9c-8846-ad92f252cb40,PAYMENT_REQUEST,IV_1_1_2,beneficiaryName,Beneficiary name,,IV_REQUEST_SUBMISSION,4,false,true
cb571a6d-0c9c-591b-9b07-de27e4b425b7,PAYMENT_REQUEST,IV_1_1_2,performaInvoiceNumberSettlementInvoiceNumber,Performa Invoice Number / Settlement Invoice number,,IV_REQUEST_SUBMISSION,5,false,true
5cff1c67-33db-5ae2-ae0a-4d33050cd6a1,PAYMENT_REQUEST,IV_1_1_2,requestingAmountSettlingAmount,Requesting amount/Settling amount,,IV_REQUEST_SUBMISSION,6,false,true
b8c9a843-872c-5e94-be08-709bfa0c7aaf,PAYMENT_REQUEST,IV_1_1_2,financeOfficer,Finance officer,,IV_REQUEST_SUBMISSION,7,false,true
d6240bd4-b392-5e03-9ec7-dd62cba20aae,PAYMENT_REQUEST,IV_1_1_2,poNumber,PO number,,IV_REQUEST_SUBMISSION,8,false,true
85ccf320-2840-5059-a35c-660704636e44,PAYMENT_REQUEST,IV_1_1_2,currency,Currency,,IV_REQUEST_SUBMISSION,9,false,true
b62667dd-ec9b-523a-881e-ddb97bee8fcb,PAYMENT_REQUEST,IV_1_1_2,sesReference,SES Reference,,IV_REQUEST_SUBMISSION,10,false,true
62460c3f-6cf5-5026-be6e-67c044e207e7,PAYMENT_REQUEST,IV_1_1_2,additionalRemarks,Additional remarks,,IV_REQUEST_SUBMISSION,11,false,true
75490b6e-c80e-5f4a-a2d2-d0b996438e4e,PAYMENT_REQUEST,IV_1_1_2,supportingDocumentsPoInvoiceBankStatement,Supporting Documents (PO/Invoice/Bank statement),,IV_REQUEST_SUBMISSION,12,false,true
3e23dc34-7a13-5a97-9f4c-6ff92be88b23,PAYMENT_REQUEST,IV_1_2,entityDapDbnDtvDttDnsDbsTelecard,Entity (DAP/DBN/DTV/DTT/DNS/DBS/Telecard/Hone),,IV_REQUEST_SUBMISSION,1,false,true
e5baaeff-cd29-59fe-b0f9-f74c46506a02,PAYMENT_REQUEST,IV_1_2,paymentModePo,Payment mode (PO),,IV_REQUEST_SUBMISSION,2,false,true
4922b52f-c3aa-545b-900c-2a3cbd423567,PAYMENT_REQUEST,IV_1_2,paymentTypeInvoiceDebitNoteCreditNote,Payment type (Invoice/debit note/credit note),,IV_REQUEST_SUBMISSION,3,false,true
86797afb-8e34-5f77-99e0-1b2d8251316c,PAYMENT_REQUEST,IV_1_2,paymentCategoryLocalForeign,Payment category (Local/ Foreign),,IV_REQUEST_SUBMISSION,4,false,true
61326da5-ad1e-5c69-962e-685dfc16ccea,PAYMENT_REQUEST,IV_1_2,beneficiaryName,Beneficiary name,,IV_REQUEST_SUBMISSION,5,false,true
f0814b99-06e3-53db-9fb6-15aeb0f911ca,PAYMENT_REQUEST,IV_1_2,financeOfficer,Finance officer,,IV_REQUEST_SUBMISSION,6,false,true
2a1347b6-f7ea-5b0e-8b96-ba16f8936941,PAYMENT_REQUEST,IV_1_2,requesterInfomatePoCreationTeamMember,Requester (Infomate PO creation team member),,IV_REQUEST_SUBMISSION,7,false,true
ac86cde3-1947-59e9-8c0c-c23f86f00280,PAYMENT_REQUEST,IV_1_2,userDivisionRepresentative,User division representative,,IV_REQUEST_SUBMISSION,8,false,true
c5dee728-0999-56c5-895f-be56a48ab567,PAYMENT_REQUEST,IV_1_2,invoiceNumber,Invoice Number,,IV_REQUEST_SUBMISSION,9,false,true
cc96d733-d1fa-58c7-809d-2dce735b7593,PAYMENT_REQUEST,IV_1_2,invoiceAmount,Invoice amount,,IV_REQUEST_SUBMISSION,10,false,true
4bcd5a6d-3a6c-56f9-92a5-dfd5e5b322e1,PAYMENT_REQUEST,IV_1_2,relevantCreditNoteNumber,Relevant credit note number,,IV_REQUEST_SUBMISSION,11,false,true
0b09a1bd-784b-56f2-afbc-f4d69c981028,PAYMENT_REQUEST,IV_1_2,poNumber,PO number,,IV_REQUEST_SUBMISSION,12,false,true
6d9946cc-e316-5abc-9169-3970045b5bcf,PAYMENT_REQUEST,IV_1_2,sesReference,SES reference,,IV_REQUEST_SUBMISSION,13,false,true
9872c85f-1880-59bc-ad52-8b82fea30ea8,PAYMENT_REQUEST,IV_1_2,currency,Currency,,IV_REQUEST_SUBMISSION,14,false,true
c6d2ef57-92cd-5beb-951f-43c341cf398f,PAYMENT_REQUEST,IV_1_2,additionalRemarks,Additional remarks,,IV_REQUEST_SUBMISSION,15,false,true
cc083469-7a1a-5019-8694-e81b238905fd,PAYMENT_REQUEST,IV_1_2,paymentMethodChequeNonCheque,Payment method (Cheque/ Non-cheque),,IV_REQUEST_SUBMISSION,16,false,true
e332eef9-7782-541b-9ac6-a2c84157e8c7,PAYMENT_REQUEST,IV_1_2,supportingDocumentsInvoiceDebitNoteCreditNote,Supporting Documents - (Invoice/debit note/credit note),,IV_REQUEST_SUBMISSION,17,false,true
6cb0539a-0317-5da4-8f04-b87d36a8ee3b,PAYMENT_REQUEST,IV_2,setNumber,Set number,,IV_REQUEST_SUBMISSION,1,false,true
115db1b8-81ed-5404-8ca8-cb6032a34f44,PAYMENT_REQUEST,IV_2,poNumber,PO Number,,IV_REQUEST_SUBMISSION,2,false,true
96b5e2c7-a91f-5387-a9ab-bea735c87099,PAYMENT_REQUEST,IV_2,poCurrency,PO Currency,,IV_REQUEST_SUBMISSION,3,false,true
3084cd5c-b1dc-5f5e-abb2-d681a2f5e3aa,PAYMENT_REQUEST,IV_2,entity,Entity,,IV_REQUEST_SUBMISSION,4,false,true
aca3760a-f194-558f-b5dd-7fd4fc2a6f32,PAYMENT_REQUEST,IV_2,ciNumber,CI Number,,IV_REQUEST_SUBMISSION,5,false,true
9a87996d-acb9-5a9a-a28c-e8f115463c23,PAYMENT_REQUEST,IV_2,ciCurrency,CI Currency,,IV_REQUEST_SUBMISSION,6,false,true
8c7cbd95-1ae1-5fb4-a7f3-b50d80679a67,PAYMENT_REQUEST,IV_2,ciTypeSwHw,CI Type (SW / HW),,IV_REQUEST_SUBMISSION,7,false,true
c56a524c-8e4c-5a87-99d4-3e4fb5a59f4f,PAYMENT_REQUEST,IV_2,poContributionFromCommercialInvoice,PO Contribution from Commercial Invoice,,IV_REQUEST_SUBMISSION,8,false,true
383731c5-e024-5b7a-b4f8-978223669778,PAYMENT_REQUEST,IV_2,poNumberPoLineItems,PO Number (PO Line items),,IV_REQUEST_SUBMISSION,9,false,true
1943ca70-e647-5f0d-ab2b-e561cf6c8341,PAYMENT_REQUEST,IV_2,poValue,PO Value,,IV_REQUEST_SUBMISSION,10,false,true
dd53e1a3-78d6-56a4-a9d2-73019564ba44,PAYMENT_REQUEST,IV_2,sesNumber,SES Number,,IV_REQUEST_SUBMISSION,11,false,true
2c6fd1f1-540a-5c9a-a322-bd8db80bd09c,PAYMENT_REQUEST,IV_2,sesValue,SES Value,,IV_REQUEST_SUBMISSION,12,false,true
ac20be5e-3188-5b71-ada7-153a76795f49,PAYMENT_REQUEST,IV_2,paymentTerm,Payment term,,IV_REQUEST_SUBMISSION,13,false,true
db278e1b-c03d-5cba-b5da-5d95e36cf340,PAYMENT_REQUEST,IV_2,uacValue,UAC Value,,IV_REQUEST_SUBMISSION,14,false,true
06160f93-0313-5292-af09-68b851e44f23,PAYMENT_REQUEST,IV_2,commercialInvoiceNumberS,Commercial Invoice Number/s,,IV_REQUEST_SUBMISSION,15,false,true
b064a5d0-afab-5735-a723-63bc649e5c23,PAYMENT_REQUEST,IV_2,commercialInvoiceValue,Commercial Invoice Value,,IV_REQUEST_SUBMISSION,16,false,true
97117fee-2af2-55e8-815a-83795ff2eb66,PAYMENT_REQUEST,IV_2,uacContributionOnCommercialInvoice,UAC contribution on Commercial Invoice,,IV_REQUEST_SUBMISSION,17,false,true
1c12b9dd-0be6-5e81-ab55-4a7d608b4d29,PAYMENT_REQUEST,IV_2,paymentDueDate,Payment Due Date,,IV_REQUEST_SUBMISSION,18,false,true
434ca222-8ad8-52d7-8062-86153dacb644,PAYMENT_REQUEST,IV_2,currencyInvoiceAndUac,Currency (Invoice & UAC),,IV_REQUEST_SUBMISSION,19,false,true
b221255a-27c0-5658-9138-292f933ae8ee,PAYMENT_REQUEST,IV_2,verificationExcel,Verification Excel,,IV_REQUEST_SUBMISSION,20,false,true
707f77bb-260d-538d-b437-050eec9b2c07,PAYMENT_REQUEST,IV_2,entityDapDbn,Entity (DAP/DBN),,IV_REQUEST_SUBMISSION,21,false,true
c9595e19-96ff-5726-90c7-ff1e3b083fb4,PAYMENT_REQUEST,IV_2,invoiceAcceptanceConfrimation,Invoice Acceptance Confrimation,,IV_REQUEST_SUBMISSION,22,false,true
10dfcf41-e284-50b8-8d51-2ceaae003176,PAYMENT_REQUEST,IV_2,paymentTypeFtkFactoringFtkNonFactoring,Payment type (FTK Factoring / FTK Non Factoring),,IV_REQUEST_SUBMISSION,23,false,true
c1dd619b-43ae-56af-b725-d882fb6213a0,PAYMENT_REQUEST,IV_2,paymentCategoryLocalForeign2,Payment category ( Local/ Foreign),,IV_REQUEST_SUBMISSION,24,false,true
f47e70cb-94df-5093-a75e-42c89e98a0a9,PAYMENT_REQUEST,IV_2,paymentClassificationHardwareSoftware,Payment classification ( Hardware/ Software),,IV_REQUEST_SUBMISSION,25,false,true
8d14f4e9-8abb-5158-9c79-ecb16f270491,PAYMENT_REQUEST,IV_2,beneficiaryName,Beneficiary name,,IV_REQUEST_SUBMISSION,26,false,true
b6338055-ead1-57dc-b4ff-e5696ceeabab,PAYMENT_REQUEST,IV_2,requesterVendor,Requester (Vendor),,IV_REQUEST_SUBMISSION,27,false,true
43449340-c2cb-50cd-802c-deeb0f792ce5,PAYMENT_REQUEST,IV_2,additionalRemarks,Additional remarks,,IV_REQUEST_SUBMISSION,28,false,true
56ae864c-7928-5ea9-9f41-b45476988892,PAYMENT_REQUEST,IV_2,paymentMethodDaTt,Payment method (DA/ TT),,IV_REQUEST_SUBMISSION,29,false,true
4b1569e2-5687-5b31-980e-d3170a799f9b,PAYMENT_REQUEST,IV_2,supportingDocumentsCommercialInvoiceUacUacCoverExcel,Supporting Documents - (Commercial Invoice/UAC / UAC Cover/ Excel),,IV_REQUEST_SUBMISSION,30,false,true
cfa79b5d-36f0-5440-9980-d02e4f846e3c,PAYMENT_REQUEST,IV_2,siteName,Site Name,,IV_REQUEST_SUBMISSION,31,false,true
71655871-5ccf-5336-b860-9cddbbb5396a,PAYMENT_REQUEST,IV_2,siteId,Site ID,,IV_REQUEST_SUBMISSION,32,false,true
daabe62c-4dbf-515f-a746-f0a94f5cabce,PAYMENT_REQUEST,IV_2,uacReceivedDate,UAC received Date,,IV_REQUEST_SUBMISSION,33,false,true
fa774dcf-0648-5942-ae26-63371a3fe660,PAYMENT_REQUEST,IV_2,bank,Bank,,IV_REQUEST_SUBMISSION,34,false,true
593e5af0-d95a-50aa-86e2-55dd1693afa4,PAYMENT_REQUEST,IV_2,bankReferenceDaReferenceOnlyForHw,Bank Reference ( DA Reference) (Only for HW),,IV_REQUEST_SUBMISSION,35,false,true
08e07281-9be2-5fa0-9737-cb4861e0b415,PAYMENT_REQUEST,IV_2,nAIdealIfThisCanBeAuto,N/A (Ideal if this can be auto generated via WH comparing the liabilities against the payments debited as per bank statement),,IV_REQUEST_SUBMISSION,36,false,true
83f3a0a8-5608-5340-b59e-7ce6a4433b43,PAYMENT_REQUEST,IV_3,sameAsFtkFactoring,Same as FTK Factoring,,IV_REQUEST_SUBMISSION,1,false,true
134db241-ed0f-5698-80f9-b60db0286d1f,PAYMENT_REQUEST,IV_4,creditCardHolderName,Credit card holder name,,IV_REQUEST_SUBMISSION,1,false,true
9e11c96e-fe19-57ca-b9a9-3870daacc330,PAYMENT_REQUEST,IV_4,creditCardNumber,Credit card number,,IV_REQUEST_SUBMISSION,2,false,true
ed04a8c3-453a-5de5-b52c-8dc50dbdc9dc,PAYMENT_REQUEST,IV_4,creditCardIssuingBank,Credit card issuing bank,,IV_REQUEST_SUBMISSION,3,false,true
478614b3-297e-544c-bdc0-ef6b53065264,PAYMENT_REQUEST,IV_4,tableWithSubjectVendorNameDescriptionPoNumber,"Table with Subject, vendor name, description, PO number, SES, Forex value, LKR value, payment date, Annual Fee ,Late payment Fee, Stamp duty, Interest charges & Other payments debited)",,IV_REQUEST_SUBMISSION,4,false,true
62137c70-170c-5c1a-98d8-a3630b5053e5,PAYMENT_REQUEST,IV_4,supportingDocumentsCreditCardStatmentInvoicesEtc,"Supporting documents (Credit card statment, Invoices etc.)",,IV_REQUEST_SUBMISSION,5,false,true
717139b8-385a-53e2-932b-2d0b1b6e8c69,PAYMENT_REQUEST,IV_5,entityDap,Entity (DAP),,IV_REQUEST_SUBMISSION,1,false,true
5eb53f32-8a2d-5c8a-8705-4f102743f18d,PAYMENT_REQUEST,IV_5,requester,Requester,,IV_REQUEST_SUBMISSION,2,false,true
73f379fb-0966-5d41-8eeb-eb8c68ea7a84,PAYMENT_REQUEST,IV_5,paymentApprovalMailsUdApprovalShouldBeIncorporated,Payment approval mails (UD approval should be incorporated to the WF),,IV_REQUEST_SUBMISSION,3,false,true
63a4a830-a1c1-5e65-aeea-2bade9ce1f93,PAYMENT_REQUEST,IV_5,merchantFilesExcelSheets,Merchant files- Excel Sheets,,IV_REQUEST_SUBMISSION,4,false,true
b066a2dd-fec4-5e93-a9e0-7a2d37099ba8,PAYMENT_REQUEST,IV_6,entityDapDbn,Entity (DAP/DBN),,IV_REQUEST_SUBMISSION,1,false,true
aaa9727a-0a4b-556f-a543-38066b0b8b5c,PAYMENT_REQUEST,IV_6,customerNameAndSapCode,Customer name & SAP Code,,IV_REQUEST_SUBMISSION,2,false,true
7beffa5c-4e67-5881-ade4-9c1bdffd37ce,PAYMENT_REQUEST,IV_6,billingPeriod,Billing period,,IV_REQUEST_SUBMISSION,3,false,true
ebec2b03-5ccb-5874-ba74-5827e31e9c4a,PAYMENT_REQUEST,IV_6,invoiceDate,Invoice date,,IV_REQUEST_SUBMISSION,4,false,true
ad6e1171-1e42-5cec-b221-439cba02f2df,PAYMENT_REQUEST,IV_6,invoiceNumber,Invoice Number,,IV_REQUEST_SUBMISSION,5,false,true
55ad430b-b7f3-587a-aea5-11c710e16ffb,PAYMENT_REQUEST,IV_6,amount,Amount,,IV_REQUEST_SUBMISSION,6,false,true
2aaceb30-acca-5446-a4f5-c0b5fa1f0a3d,PAYMENT_REQUEST,IV_6,currency,Currency,,IV_REQUEST_SUBMISSION,7,false,true
e132ec84-c7ce-5fd9-b045-1819a592f711,PAYMENT_REQUEST,IV_6,supportingDocumentsInvoiceVarianceStatusReportDetailSummary,Supporting Documents ( Invoice / Variance status report / Detail summary report ),,IV_REQUEST_SUBMISSION,8,false,true
